filename,width,height,class,xmin,ymin,xmax,ymax
WIN_20241218_19_14_25_Pro-2-_jpg.rf.7c858e48e29ea9229c3b91b21f22bd09.jpg,640,640,blue sample,318,10,441,175
WIN_20241218_19_14_25_Pro-2-_jpg.rf.7c858e48e29ea9229c3b91b21f22bd09.jpg,640,640,red sample,254,0,321,53
WIN_20241217_18_52_44_Pro-2-_jpg.rf.7bf9a107657ffe855543b0bb019865bf.jpg,640,640,red sample,235,142,334,263
WIN_20241207_00_28_06_Pro_jpg.rf.7d44ac2924b0b964dad5fd7e59fd70aa.jpg,640,640,blue sample,120,125,281,468
WIN_20241218_19_15_36_Pro-2-_jpg.rf.7ccf1a9218bbe57e255f906e8653ae4a.jpg,640,640,yellow sample,168,0,266,226
WIN_20241218_19_15_36_Pro-2-_jpg.rf.7ccf1a9218bbe57e255f906e8653ae4a.jpg,640,640,blue sample,151,339,298,546
WIN_20241218_19_15_36_Pro-2-_jpg.rf.7ccf1a9218bbe57e255f906e8653ae4a.jpg,640,640,red sample,377,9,453,178
WIN_20241218_19_15_36_Pro-2-_jpg.rf.7ccf1a9218bbe57e255f906e8653ae4a.jpg,640,640,blue sample,235,55,344,275
WIN_20241218_19_15_36_Pro-2-_jpg.rf.7ccf1a9218bbe57e255f906e8653ae4a.jpg,640,640,yellow sample,260,174,380,390
WIN_20241218_19_13_43_Pro-2-_jpg.rf.7d16358e1b8d1bfc0209213b2d67f58a.jpg,640,640,blue sample,379,327,436,497
WIN_20241218_19_13_43_Pro-2-_jpg.rf.7d16358e1b8d1bfc0209213b2d67f58a.jpg,640,640,red sample,353,11,421,209
WIN_20241218_19_13_43_Pro-2-_jpg.rf.7d16358e1b8d1bfc0209213b2d67f58a.jpg,640,640,yellow sample,194,20,301,242
WIN_20241218_19_13_43_Pro-2-_jpg.rf.7d16358e1b8d1bfc0209213b2d67f58a.jpg,640,640,yellow sample,237,313,306,509
WIN_20241218_19_13_43_Pro-2-_jpg.rf.7d16358e1b8d1bfc0209213b2d67f58a.jpg,640,640,blue sample,293,201,363,392
WIN_20241218_19_13_43_Pro-2-_jpg.rf.7d16358e1b8d1bfc0209213b2d67f58a.jpg,640,640,red sample,396,131,488,308
WIN_20241218_19_15_48_Pro_jpg.rf.7ba35101951d8b7a074841b1f49b6d40.jpg,640,640,red sample,372,68,464,303
WIN_20241218_19_15_48_Pro_jpg.rf.7ba35101951d8b7a074841b1f49b6d40.jpg,640,640,blue sample,203,119,332,367
WIN_20241218_19_15_48_Pro_jpg.rf.7ba35101951d8b7a074841b1f49b6d40.jpg,640,640,yellow sample,124,11,241,283
WIN_20241218_19_15_48_Pro_jpg.rf.7ba35101951d8b7a074841b1f49b6d40.jpg,640,640,yellow sample,229,282,370,524
WIN_20241218_19_15_48_Pro_jpg.rf.7ba35101951d8b7a074841b1f49b6d40.jpg,640,640,blue sample,86,464,265,639
WIN_20241217_18_36_47_Pro-2-_jpg.rf.7d5f64a7f48c3279919adb86c0c61b34.jpg,640,640,yellow sample,163,60,322,364
WIN_20241218_19_13_51_Pro_jpg.rf.7b9a1f21438d33d7d1901c57ae3bd87b.jpg,640,640,blue sample,223,95,337,222
WIN_20241218_19_13_51_Pro_jpg.rf.7b9a1f21438d33d7d1901c57ae3bd87b.jpg,640,640,red sample,68,252,204,482
WIN_20241218_19_13_51_Pro_jpg.rf.7b9a1f21438d33d7d1901c57ae3bd87b.jpg,640,640,blue sample,246,208,360,384
WIN_20241218_19_13_51_Pro_jpg.rf.7b9a1f21438d33d7d1901c57ae3bd87b.jpg,640,640,red sample,121,8,239,196
WIN_20241207_00_16_50_Pro_jpg.rf.7baf961b97bbb66d3d61e1025e0cd235.jpg,640,640,red sample,278,230,366,460
WIN_20241207_00_16_21_Pro_jpg.rf.7cc6246b778aef0fb1b9d2835e1d57a2.jpg,640,640,red sample,257,251,379,532
WIN_20241217_18_36_26_Pro_jpg.rf.7db3bc19b472cd33e160b56e8cbb27c3.jpg,640,640,yellow sample,311,191,391,427
WIN_20241217_18_53_00_Pro_jpg.rf.7d7ad15f8a8b7e3377d2a706c28efb05.jpg,640,640,red sample,270,266,438,540
WIN_20241206_23_58_28_Pro_jpg.rf.7d37e7c7b9df1be8465c17bc1cb00d2b.jpg,640,640,yellow sample,200,102,333,459
WIN_20241217_18_53_29_Pro_jpg.rf.7d6ed156a08f8286db942b1300a8ec02.jpg,640,640,red sample,232,233,366,359
WIN_20241218_19_12_24_Pro_jpg.rf.7d4a50b6d6136358065b009be61740cb.jpg,640,640,blue sample,235,256,335,381
WIN_20241218_19_12_24_Pro_jpg.rf.7d4a50b6d6136358065b009be61740cb.jpg,640,640,red sample,282,375,401,547
WIN_20241218_19_12_24_Pro_jpg.rf.7d4a50b6d6136358065b009be61740cb.jpg,640,640,yellow sample,153,464,237,628
WIN_20241218_18_42_16_Pro_jpg.rf.7da4d11156c56517a4aae02eb8cfbba3.jpg,640,640,blue sample,238,376,384,585
WIN_20241218_18_40_39_Pro-2-_jpg.rf.7e9a6b6e4476879e83c0f3f88724c716.jpg,640,640,blue sample,385,287,475,543
WIN_20241217_18_53_07_Pro_jpg.rf.7ca8ceafb12264011518d5a8c4643957.jpg,640,640,red sample,109,88,199,298
WIN_20241218_19_15_49_Pro_jpg.rf.7d21626822dd457107421d7cc67de208.jpg,640,640,red sample,373,285,486,489
WIN_20241218_19_15_49_Pro_jpg.rf.7d21626822dd457107421d7cc67de208.jpg,640,640,yellow sample,170,396,332,640
WIN_20241218_19_15_49_Pro_jpg.rf.7d21626822dd457107421d7cc67de208.jpg,640,640,blue sample,225,282,377,499
WIN_20241218_19_15_49_Pro_jpg.rf.7d21626822dd457107421d7cc67de208.jpg,640,640,yellow sample,214,109,365,319
WIN_20241218_19_15_49_Pro_jpg.rf.7d21626822dd457107421d7cc67de208.jpg,640,640,blue sample,57,22,240,185
WIN_20241217_18_36_48_Pro-2-_jpg.rf.7c6b07612936630b472c5a23a4bf95a4.jpg,640,640,yellow sample,229,273,393,587
WIN_20241218_19_12_33_Pro_jpg.rf.7e40007f300209f0c404f52acc4c6393.jpg,640,640,blue sample,319,25,391,221
WIN_20241218_19_12_33_Pro_jpg.rf.7e40007f300209f0c404f52acc4c6393.jpg,640,640,yellow sample,377,214,496,427
WIN_20241218_19_12_33_Pro_jpg.rf.7e40007f300209f0c404f52acc4c6393.jpg,640,640,red sample,160,260,274,478
WIN_20241217_18_36_38_Pro_jpg.rf.7ed2fe28df9ce1c2e518678abc41772d.jpg,640,640,yellow sample,138,340,317,527
WIN_20241217_18_36_28_Pro-2-_jpg.rf.7eccf92471ea19f02053467957f41f85.jpg,640,640,yellow sample,261,140,380,404
WIN_20241218_18_42_06_Pro_jpg.rf.7e8a7f8d081b1874f49a683d5eead843.jpg,640,640,blue sample,146,153,316,423
WIN_20241218_19_15_51_Pro_jpg.rf.7d4f8902e7373c6ff2fb328dd166c23e.jpg,640,640,yellow sample,199,358,329,617
WIN_20241218_19_15_51_Pro_jpg.rf.7d4f8902e7373c6ff2fb328dd166c23e.jpg,640,640,blue sample,258,257,382,469
WIN_20241218_19_15_51_Pro_jpg.rf.7d4f8902e7373c6ff2fb328dd166c23e.jpg,640,640,red sample,382,281,468,474
WIN_20241218_19_15_51_Pro_jpg.rf.7d4f8902e7373c6ff2fb328dd166c23e.jpg,640,640,blue sample,148,2,311,163
WIN_20241218_19_15_51_Pro_jpg.rf.7d4f8902e7373c6ff2fb328dd166c23e.jpg,640,640,yellow sample,268,114,394,304
WIN_20241218_18_41_23_Pro_jpg.rf.7f0fa124c73ddfaec20eaac619e598d4.jpg,640,640,blue sample,449,97,627,307
WIN_20241218_18_40_49_Pro-2-_jpg.rf.7f5df350610bd90710a19812e416deba.jpg,640,640,blue sample,285,168,370,438
WIN_20241217_18_53_45_Pro-2-_jpg.rf.7e000a28b19bf47c00365b8f049542b5.jpg,640,640,red sample,242,175,383,322
WIN_20241218_18_41_55_Pro-2-_jpg.rf.7ef2494899f231adfa72690a784aaebf.jpg,640,640,blue sample,366,263,471,561
WIN_20241218_18_41_11_Pro_jpg.rf.7f37300f9f693e150fff2e884e0311ad.jpg,640,640,blue sample,287,158,385,302
WIN_20241218_19_15_36_Pro_jpg.rf.7fad69643548cc90d7db13570355282e.jpg,640,640,blue sample,284,47,399,260
WIN_20241218_19_15_36_Pro_jpg.rf.7fad69643548cc90d7db13570355282e.jpg,640,640,yellow sample,412,340,471,541
WIN_20241218_19_15_36_Pro_jpg.rf.7fad69643548cc90d7db13570355282e.jpg,640,640,red sample,236,436,307,613
WIN_20241218_19_15_36_Pro_jpg.rf.7fad69643548cc90d7db13570355282e.jpg,640,640,blue sample,334,313,392,514
WIN_20241218_19_15_36_Pro_jpg.rf.7fad69643548cc90d7db13570355282e.jpg,640,640,yellow sample,264,217,337,419
WIN_20241217_18_52_40_Pro_jpg.rf.7e9e15d0ebcad0e015ae77c6a757d987.jpg,640,640,red sample,326,124,495,335
WIN_20241217_18_52_33_Pro-2-_jpg.rf.803c92e163e6058e53b63de828f1d0de.jpg,640,640,red sample,19,416,193,622
WIN_20241217_18_53_40_Pro-2-_jpg.rf.7ff92694f005b2eeecd043552f322bf3.jpg,640,640,red sample,266,193,415,344
WIN_20241218_19_13_42_Pro-2-_jpg.rf.7f7ed7130b184504844eda6741911b6b.jpg,640,640,blue sample,300,405,357,589
WIN_20241218_19_13_42_Pro-2-_jpg.rf.7f7ed7130b184504844eda6741911b6b.jpg,640,640,yellow sample,64,117,161,344
WIN_20241218_19_13_42_Pro-2-_jpg.rf.7f7ed7130b184504844eda6741911b6b.jpg,640,640,red sample,230,89,313,292
WIN_20241218_19_13_42_Pro-2-_jpg.rf.7f7ed7130b184504844eda6741911b6b.jpg,640,640,red sample,305,201,389,388
WIN_20241218_19_13_42_Pro-2-_jpg.rf.7f7ed7130b184504844eda6741911b6b.jpg,640,640,blue sample,193,286,251,487
WIN_20241218_19_13_42_Pro-2-_jpg.rf.7f7ed7130b184504844eda6741911b6b.jpg,640,640,yellow sample,145,407,198,614
WIN_20241218_19_13_58_Pro-2-_jpg.rf.7f77455b1a6242ebb656f555487c317b.jpg,640,640,red sample,293,0,418,179
WIN_20241218_19_13_58_Pro-2-_jpg.rf.7f77455b1a6242ebb656f555487c317b.jpg,640,640,red sample,372,249,499,450
WIN_20241218_19_13_58_Pro-2-_jpg.rf.7f77455b1a6242ebb656f555487c317b.jpg,640,640,blue sample,197,73,321,190
WIN_20241218_19_13_58_Pro-2-_jpg.rf.7f77455b1a6242ebb656f555487c317b.jpg,640,640,blue sample,196,186,322,370
WIN_20241217_18_52_37_Pro-2-_jpg.rf.803b341e8fa3e5759d85c3c1ba4a5c83.jpg,640,640,red sample,121,91,305,341
WIN_20241217_18_52_46_Pro_jpg.rf.817dc98119d71dc8e1224f9229de3dcc.jpg,640,640,red sample,214,185,310,299
WIN_20241218_18_40_47_Pro_jpg.rf.806634e9f65bf4b46ee4fc589bab7c30.jpg,640,640,blue sample,308,228,391,505
WIN_20241218_19_15_10_Pro-2-_jpg.rf.80d9cbc1f66e30514ae7d2532035e951.jpg,640,640,red sample,407,225,528,465
WIN_20241218_19_15_10_Pro-2-_jpg.rf.80d9cbc1f66e30514ae7d2532035e951.jpg,640,640,yellow sample,254,136,403,344
WIN_20241218_19_15_10_Pro-2-_jpg.rf.80d9cbc1f66e30514ae7d2532035e951.jpg,640,640,blue sample,116,95,273,235
WIN_20241207_00_16_36_Pro_jpg.rf.810e85d0d4bfacac5fa9096712734a68.jpg,640,640,red sample,130,55,339,328
WIN_20241218_18_41_24_Pro_jpg.rf.80c66999ad074d120200c53a989edd24.jpg,640,640,blue sample,391,79,537,266
WIN_20241218_19_12_35_Pro-2-_jpg.rf.81f578f8166b09d7d58205da1b663333.jpg,640,640,blue sample,280,36,337,236
WIN_20241218_19_12_35_Pro-2-_jpg.rf.81f578f8166b09d7d58205da1b663333.jpg,640,640,yellow sample,351,234,444,422
WIN_20241218_19_12_35_Pro-2-_jpg.rf.81f578f8166b09d7d58205da1b663333.jpg,640,640,red sample,171,333,257,548
WIN_20241218_18_41_18_Pro_jpg.rf.81488dc0ec4b51776dff626c8b796d4a.jpg,640,640,blue sample,203,0,364,161
WIN_20241218_19_13_53_Pro-3-_jpg.rf.8130856fbe3872f1523df73d16cf748f.jpg,640,640,red sample,186,128,311,308
WIN_20241218_19_13_53_Pro-3-_jpg.rf.8130856fbe3872f1523df73d16cf748f.jpg,640,640,blue sample,284,219,405,367
WIN_20241218_19_13_53_Pro-3-_jpg.rf.8130856fbe3872f1523df73d16cf748f.jpg,640,640,blue sample,285,353,421,533
WIN_20241218_19_13_53_Pro-3-_jpg.rf.8130856fbe3872f1523df73d16cf748f.jpg,640,640,red sample,79,353,231,574
WIN_20241206_23_58_24_Pro-2-_jpg.rf.81d3d70034bcb34cc23b82def6e3d4ac.jpg,640,640,yellow sample,261,97,408,433
WIN_20241217_18_36_37_Pro-2-_jpg.rf.8019faea09f9c9df4d9ebb4e787bfd24.jpg,640,640,yellow sample,104,99,269,380
WIN_20241218_19_12_23_Pro-2-_jpg.rf.81b1d8c907999c0ccfa4c03a40f9a2c0.jpg,640,640,blue sample,189,236,287,344
WIN_20241218_19_12_23_Pro-2-_jpg.rf.81b1d8c907999c0ccfa4c03a40f9a2c0.jpg,640,640,red sample,254,331,359,500
WIN_20241218_19_12_23_Pro-2-_jpg.rf.81b1d8c907999c0ccfa4c03a40f9a2c0.jpg,640,640,yellow sample,150,441,222,640
WIN_20241217_18_52_29_Pro_jpg.rf.824c932e09e74e15abef26e0b2760a2e.jpg,640,640,red sample,105,40,279,306
WIN_20241217_18_53_46_Pro_jpg.rf.806231ba8add8e31892400743c1e297d.jpg,640,640,red sample,208,449,358,606
WIN_20241217_18_53_00_Pro-2-_jpg.rf.82024db12205a2cc4b5818d5083707d5.jpg,640,640,red sample,300,431,447,639
WIN_20241218_19_15_00_Pro_jpg.rf.820c56e14bb9d3f8ced33c9a589ac980.jpg,640,640,yellow sample,359,149,514,389
WIN_20241218_19_15_00_Pro_jpg.rf.820c56e14bb9d3f8ced33c9a589ac980.jpg,640,640,yellow sample,379,50,528,237
WIN_20241218_19_15_00_Pro_jpg.rf.820c56e14bb9d3f8ced33c9a589ac980.jpg,640,640,red sample,286,509,469,640
WIN_20241218_18_40_35_Pro_jpg.rf.82d74365d452d3913863c4ad48e984eb.jpg,640,640,blue sample,285,145,362,375
WIN_20241207_00_27_53_Pro-2-_jpg.rf.8340c11b0fede6e53abd7919543eb756.jpg,640,640,blue sample,284,162,434,438
WIN_20241217_18_53_39_Pro_jpg.rf.82784ceda9c47cde441cd39da9853abf.jpg,640,640,red sample,52,223,209,371
WIN_20241217_18_53_22_Pro-2-_jpg.rf.82e0d099cd988cba7966e25b1d2a0438.jpg,640,640,red sample,291,289,445,480
WIN_20241218_18_41_52_Pro_jpg.rf.830a6a84b287d1824bc39b9c3867d4ac.jpg,640,640,blue sample,175,216,269,495
WIN_20241217_18_52_50_Pro_jpg.rf.839174f65c0d5efe5991d910ec84313c.jpg,640,640,red sample,300,213,408,365
WIN_20241217_18_36_54_Pro-2-_jpg.rf.83fe2913b39480f358e8c7b940cd1313.jpg,640,640,yellow sample,195,205,428,545
WIN_20241217_18_36_41_Pro-2-_jpg.rf.847a5da835484f6751b4ca5353be0136.jpg,640,640,yellow sample,421,353,614,520
WIN_20241217_18_53_33_Pro-2-_jpg.rf.82b4f3accc9e2aae8fdf59df762d772e.jpg,640,640,red sample,165,181,296,311
WIN_20241217_18_35_58_Pro_jpg.rf.83df4b4cb97047f276296bc57b81fee0.jpg,640,640,yellow sample,64,0,267,404
WIN_20241218_19_13_57_Pro-2-_jpg.rf.8220d9cc8e1f0d69294cba51a336bac5.jpg,640,640,red sample,272,46,384,210
WIN_20241218_19_13_57_Pro-2-_jpg.rf.8220d9cc8e1f0d69294cba51a336bac5.jpg,640,640,blue sample,352,136,468,279
WIN_20241218_19_13_57_Pro-2-_jpg.rf.8220d9cc8e1f0d69294cba51a336bac5.jpg,640,640,blue sample,351,268,475,418
WIN_20241218_19_13_57_Pro-2-_jpg.rf.8220d9cc8e1f0d69294cba51a336bac5.jpg,640,640,red sample,183,252,309,437
WIN_20241217_18_52_58_Pro_jpg.rf.82effc4d734e4210454a184e9b69aab5.jpg,640,640,red sample,190,295,372,507
WIN_20241218_18_42_07_Pro-2-_jpg.rf.835d73131b21681cf989a8e5c29c8aef.jpg,640,640,blue sample,251,302,412,601
WIN_20241206_23_58_10_Pro-2-_jpg.rf.849479173aea57bc8aa9630047e82748.jpg,640,640,yellow sample,414,96,538,404
WIN_20241207_00_16_47_Pro-2-_jpg.rf.84a8d0728396b78bf8a18ba2f397aafe.jpg,640,640,red sample,276,177,342,411
WIN_20241217_18_36_01_Pro-2-_jpg.rf.8488e8e2b62cec0b035b616cb7d4f85f.jpg,640,640,yellow sample,237,194,400,503
WIN_20241207_00_16_24_Pro_jpg.rf.84853d76e37da710a69b59593ac41bb8.jpg,640,640,red sample,313,88,439,383
WIN_20241217_18_53_17_Pro-2-_jpg.rf.8404b31655baa6e82ff40eb6b41b4e01.jpg,640,640,red sample,433,175,545,442
WIN_20241217_18_36_08_Pro-2-_jpg.rf.844a3c54685bf3fb4fb85db13dbf91e6.jpg,640,640,yellow sample,89,271,232,585
WIN_20241218_18_40_20_Pro_jpg.rf.8207e0bb4172c4dfd98ef0a0f1b1e55f.jpg,640,640,blue sample,119,28,207,307
WIN_20241218_19_13_57_Pro-3-_jpg.rf.8521dce3c1386e3023e3877017641348.jpg,640,640,red sample,275,418,384,596
WIN_20241218_19_13_57_Pro-3-_jpg.rf.8521dce3c1386e3023e3877017641348.jpg,640,640,blue sample,184,384,294,506
WIN_20241218_19_13_57_Pro-3-_jpg.rf.8521dce3c1386e3023e3877017641348.jpg,640,640,blue sample,167,233,286,393
WIN_20241218_19_13_57_Pro-3-_jpg.rf.8521dce3c1386e3023e3877017641348.jpg,640,640,red sample,331,181,445,364
WIN_20241206_23_58_22_Pro_jpg.rf.82fd463be75f3a4501744f26dee7938f.jpg,640,640,yellow sample,257,84,394,410

WIN_20241218_18_40_15_Pro_jpg.rf.853041f9c9c8917081eb59075e86898f.jpg,640,640,blue sample,396,104,504,393
WIN_20241217_18_36_38_Pro-2-_jpg.rf.83baa989aa59c4dd2e3a9befae6bd271.jpg,640,640,yellow sample,336,139,518,300
WIN_20241217_18_36_43_Pro-2-_jpg.rf.85bf0f8969ed55c24e18a01f62834497.jpg,640,640,yellow sample,88,69,278,326
WIN_20241218_18_41_28_Pro-2-_jpg.rf.8586fb43eecf8d5cd31b1950e6ecfa9b.jpg,640,640,blue sample,295,174,482,357
WIN_20241218_19_13_52_Pro-4-_jpg.rf.85fea1e46333fcc741c6ed67201a9f79.jpg,640,640,red sample,247,153,376,312
WIN_20241218_19_13_52_Pro-4-_jpg.rf.85fea1e46333fcc741c6ed67201a9f79.jpg,640,640,blue sample,328,263,446,412
WIN_20241218_19_13_52_Pro-4-_jpg.rf.85fea1e46333fcc741c6ed67201a9f79.jpg,640,640,red sample,141,391,293,600
WIN_20241218_19_13_52_Pro-4-_jpg.rf.85fea1e46333fcc741c6ed67201a9f79.jpg,640,640,blue sample,321,420,444,568
WIN_20241218_19_15_40_Pro-2-_jpg.rf.84d51ca8f873941933ccc31e91cd8a63.jpg,640,640,blue sample,146,562,294,640
WIN_20241218_19_15_40_Pro-2-_jpg.rf.84d51ca8f873941933ccc31e91cd8a63.jpg,640,640,yellow sample,183,141,299,392
WIN_20241218_19_15_40_Pro-2-_jpg.rf.84d51ca8f873941933ccc31e91cd8a63.jpg,640,640,blue sample,252,215,387,475
WIN_20241218_19_15_40_Pro-2-_jpg.rf.84d51ca8f873941933ccc31e91cd8a63.jpg,640,640,yellow sample,272,376,431,640
WIN_20241218_19_15_40_Pro-2-_jpg.rf.84d51ca8f873941933ccc31e91cd8a63.jpg,640,640,red sample,456,128,560,405
WIN_20241217_18_52_57_Pro_jpg.rf.860b8758f929f7a1409534abf861efe8.jpg,640,640,red sample,320,155,472,392
WIN_20241207_00_27_54_Pro_jpg.rf.86017c44ec3ee6b1c36b0412694ef1b7.jpg,640,640,blue sample,158,223,358,509
WIN_20241207_00_28_18_Pro-2-_jpg.rf.84adf8b4794989f0848f7b334386e039.jpg,640,640,blue sample,225,71,381,324
WIN_20241218_19_13_50_Pro_jpg.rf.862637a35cecc22807a55d8d1b23b439.jpg,640,640,red sample,192,59,303,279
WIN_20241218_19_13_50_Pro_jpg.rf.862637a35cecc22807a55d8d1b23b439.jpg,640,640,red sample,158,322,288,578
WIN_20241218_19_13_50_Pro_jpg.rf.862637a35cecc22807a55d8d1b23b439.jpg,640,640,blue sample,297,100,422,247
WIN_20241218_19_13_50_Pro_jpg.rf.862637a35cecc22807a55d8d1b23b439.jpg,640,640,blue sample,337,184,459,413
WIN_20241217_18_53_27_Pro_jpg.rf.860fcab7ec32bd74848660c214a59ab3.jpg,640,640,red sample,418,137,561,312
WIN_20241207_00_16_51_Pro_jpg.rf.86ef57b3e64832771ee491a490ebbd93.jpg,640,640,red sample,314,157,414,391
WIN_20241207_00_28_09_Pro-2-_jpg.rf.84e44e3ade5d902774e1d3870e4d9809.jpg,640,640,blue sample,41,40,228,202
WIN_20241218_18_40_45_Pro_jpg.rf.86871986eb49edfe3fff1e00dafce28d.jpg,640,640,blue sample,373,294,452,507
WIN_20241218_18_41_04_Pro_jpg.rf.855f0626cb1f1f69b26a2ce54fec0453.jpg,640,640,blue sample,69,368,248,523
WIN_20241217_18_53_09_Pro_jpg.rf.853da96088e6d8121fb4ee6c7cc59839.jpg,640,640,red sample,236,47,311,322
WIN_20241218_19_15_49_Pro-2-_jpg.rf.8744b3d91b56f6f006404c066cbabffb.jpg,640,640,red sample,356,298,451,507
WIN_20241218_19_15_49_Pro-2-_jpg.rf.8744b3d91b56f6f006404c066cbabffb.jpg,640,640,yellow sample,76,3,265,168
WIN_20241218_19_15_49_Pro-2-_jpg.rf.8744b3d91b56f6f006404c066cbabffb.jpg,640,640,yellow sample,221,104,364,316
WIN_20241218_19_15_49_Pro-2-_jpg.rf.8744b3d91b56f6f006404c066cbabffb.jpg,640,640,blue sample,209,272,350,504
WIN_20241218_19_15_49_Pro-2-_jpg.rf.8744b3d91b56f6f006404c066cbabffb.jpg,640,640,yellow sample,137,381,285,640
WIN_20241217_18_35_54_Pro_jpg.rf.86ae8623b91bab14f8cdd9af80466840.jpg,640,640,yellow sample,297,55,414,330
WIN_20241206_23_58_13_Pro-2-_jpg.rf.84e1168de027da40f18ca897872d7edd.jpg,640,640,yellow sample,69,126,170,420
blue-sample_jpg.rf.87a0e47a868a138f4546fbfbb6b828b6.jpg,640,640,blue sample,43,80,603,535
WIN_20241218_19_12_25_Pro-2-_jpg.rf.869455c487c6b0020425b56a643241d7.jpg,640,640,blue sample,310,352,404,451
WIN_20241218_19_12_25_Pro-2-_jpg.rf.869455c487c6b0020425b56a643241d7.jpg,640,640,red sample,233,234,339,385
WIN_20241218_19_12_25_Pro-2-_jpg.rf.869455c487c6b0020425b56a643241d7.jpg,640,640,yellow sample,374,94,440,298
WIN_20241217_18_53_13_Pro-2-_jpg.rf.86fa5e6956d905ddc1114fbb8bd5d2cb.jpg,640,640,red sample,308,118,387,396
WIN_20241217_18_35_53_Pro-2-_jpg.rf.870ae7bbd57b1cacc531cb62276bd425.jpg,640,640,yellow sample,190,82,281,356
WIN_20241217_18_53_21_Pro-2-_jpg.rf.87310ac5cbe40ef605d204a11c1cddab.jpg,640,640,red sample,356,268,518,494
WIN_20241218_18_42_09_Pro_jpg.rf.8623875bc0101d0bb2c4c3ae8372e4b1.jpg,640,640,blue sample,339,155,506,467
WIN_20241207_00_28_29_Pro-2-_jpg.rf.87925f76bd9da5e1579664347b2942f0.jpg,640,640,blue sample,252,180,395,454
WIN_20241217_18_36_16_Pro-2-_jpg.rf.873605be8dc6426fff728c59beb6c0f3.jpg,640,640,yellow sample,167,70,322,429
WIN_20241218_18_42_06_Pro_jpg.rf.ac0678b54ad3b22e3184a3c801af1009.jpg,640,640,blue sample,144,158,307,436

WIN_20241218_18_41_18_Pro_jpg.rf.ad4de8522630f0427d97b55055dcafed.jpg,640,640,blue sample,281,478,441,639
WIN_20241217_18_52_37_Pro_jpg.rf.ad82441b7689edf55768b3d40b445651.jpg,640,640,red sample,96,84,294,354
WIN_20241218_18_41_56_Pro_jpg.rf.ae9e885d840333990b930b04377ee8c6.jpg,640,640,blue sample,449,227,552,549
WIN_20241218_18_41_26_Pro-2-_jpg.rf.aeca21e80ef2bcd0e19773fcdc77c6ee.jpg,640,640,blue sample,198,337,385,532
WIN_20241218_18_41_25_Pro-3-_jpg.rf.aec604dd8ea223d8c59c057da09ea0ae.jpg,640,640,blue sample,428,330,580,527

WIN_20241218_18_41_13_Pro-2-_jpg.rf.ad0ffc21366e50ea4d312bd54cf2237a.jpg,640,640,blue sample,212,161,349,328
WIN_20241218_18_40_44_Pro_jpg.rf.aca634014eae910f06535591ada4b141.jpg,640,640,blue sample,437,262,514,508
WIN_20241218_18_42_36_Pro-2-_jpg.rf.ae9e1932079dff4643d4fa47bcc90a7c.jpg,640,640,blue sample,231,229,423,534
WIN_20241217_18_53_01_Pro-3-_jpg.rf.af378df2f1f07fef18f2f335f8d0ab5e.jpg,640,640,red sample,256,261,428,536
WIN_20241207_00_16_50_Pro-2-_jpg.rf.af170ebf84d7c3c70890200aedc84906.jpg,640,640,red sample,211,182,344,412
WIN_20241218_19_15_11_Pro-2-_jpg.rf.afa3b4a7c9e0db112d67431bff1aae58.jpg,640,640,yellow sample,238,298,386,479
WIN_20241218_19_15_11_Pro-2-_jpg.rf.afa3b4a7c9e0db112d67431bff1aae58.jpg,640,640,red sample,382,215,513,429
WIN_20241218_19_15_11_Pro-2-_jpg.rf.afa3b4a7c9e0db112d67431bff1aae58.jpg,640,640,blue sample,70,357,240,500
WIN_20241218_19_13_59_Pro_jpg.rf.af6b9d25ba569c4be948835b50570c7e.jpg,640,640,red sample,196,8,305,216
WIN_20241218_19_13_59_Pro_jpg.rf.af6b9d25ba569c4be948835b50570c7e.jpg,640,640,red sample,166,295,274,494
WIN_20241218_19_13_59_Pro_jpg.rf.af6b9d25ba569c4be948835b50570c7e.jpg,640,640,blue sample,297,98,411,200
WIN_20241218_19_13_59_Pro_jpg.rf.af6b9d25ba569c4be948835b50570c7e.jpg,640,640,blue sample,320,197,435,385
WIN_20241207_00_28_03_Pro_jpg.rf.ab5e514f36f77142bfb0dedf40d4e8d4.jpg,640,640,blue sample,362,23,489,327
WIN_20241218_18_41_48_Pro-2-_jpg.rf.af037c5daf8e092d87de7e4af0db1708.jpg,640,640,blue sample,236,176,364,449
WIN_20241218_18_42_14_Pro-2-_jpg.rf.aba47914df9f6e463d94168256ad4b2d.jpg,640,640,blue sample,110,275,265,520
WIN_20241206_23_58_16_Pro-2-_jpg.rf.af3d309539e592e846736ad9ec9429e3.jpg,640,640,yellow sample,204,64,302,362
WIN_20241218_18_41_58_Pro_jpg.rf.afe1e4196040a0c240bd142d316ad639.jpg,640,640,blue sample,202,175,322,493
WIN_20241217_18_36_10_Pro_jpg.rf.acba49fda1425cfcce2aee1d4fb51da8.jpg,640,640,yellow sample,26,66,241,441
WIN_20241218_19_14_09_Pro-2-_jpg.rf.af7d125b7b63892c4592b018c99dd112.jpg,640,640,blue sample,445,238,516,467
WIN_20241218_19_14_09_Pro-2-_jpg.rf.af7d125b7b63892c4592b018c99dd112.jpg,640,640,blue sample,308,194,364,417
WIN_20241218_19_14_09_Pro-2-_jpg.rf.af7d125b7b63892c4592b018c99dd112.jpg,640,640,red sample,167,161,239,391
